"","Zip","BotCount","MedianIncome","Population","IncomeRounded","PopulationRoundes"
"2451",78016,1,39636,9630,40000,10000
"2452",78055,1,47549,1774,50000,2000
"2453",78070,1,82531,14618,90000,15000
"2454",78076,1,23963,12612,30000,13000
"2455",78114,1,55692,20103,60000,21000
"2456",78203,1,23685,6099,30000,7000
"2457",78217,1,45881,32165,50000,33000
"2458",78219,1,39829,15225,40000,16000
"2459",78224,1,37822,17601,40000,18000
"2460",78261,1,93375,13513,1e+05,14000
"2461",78336,1,40301,11949,50000,12000
"2462",78355,1,24078,7081,30000,8000
"2463",78361,1,27532,3087,30000,4000
"2464",78373,1,40812,3585,50000,4000
"2465",78408,1,23985,12061,30000,13000
"2466",78417,1,40410,4176,50000,5000
"2467",78537,1,25050,39454,30000,40000
"2468",78578,1,33081,12516,40000,13000
"2469",78605,1,50320,4952,60000,5000
"2470",78606,1,40812,5205,50000,6000
"2471",78642,1,74165,9467,80000,10000
"2472",78643,1,39176,6139,40000,7000
"2473",78644,1,44431,17081,50000,18000
"2474",78653,1,56674,16375,60000,17000
"2475",78717,1,98157,22538,1e+05,23000
"2476",78729,1,59267,27108,60000,28000
"2477",78733,1,125088,8762,130000,9000
"2478",78734,1,82471,17655,90000,18000
"2479",78739,1,125257,16792,130000,17000
"2480",78754,1,57934,15036,60000,16000
"2481",78861,1,46237,13701,50000,14000
"2482",78934,1,44453,6712,50000,7000
"2483",78949,1,48659,517,50000,1000
"2484",78956,1,38491,5381,40000,6000
"2485",79009,1,40181,2166,50000,3000
"2486",79022,1,55178,10741,60000,11000
"2487",79029,1,42437,16177,50000,17000
"2488",79052,1,35517,1259,40000,2000
"2489",79106,1,38570,27967,40000,28000
"2490",79225,1,35253,948,40000,1000
"2491",79248,1,991,24,10000,1000
"2492",79316,1,37363,11451,40000,12000
"2493",79339,1,41410,7230,50000,8000
"2494",79364,1,36919,7958,40000,8000
"2495",79370,1,34386,1889,40000,2000
"2496",79412,1,33148,15650,40000,16000
"2497",79415,1,29805,17689,30000,18000
"2498",79424,1,73959,39023,80000,40000
"2499",79525,1,46422,2842,50000,3000
"2500",79601,1,22145,14847,30000,15000
"2501",79602,1,48442,18822,50000,19000
"2502",79603,1,34023,22976,40000,23000
"2503",79703,1,50805,20592,60000,21000
"2504",79707,1,69587,32854,70000,33000
"2505",79714,1,50266,14786,60000,15000
"2506",79731,1,50421,4193,60000,5000
"2507",79756,1,41702,9066,50000,10000
"2508",79830,1,15703,3487,20000,4000
"2509",79837,1,49842,587,50000,1000
"2510",79924,1,39266,59058,40000,60000
"2511",79932,1,54351,24986,60000,25000
"2512",79938,1,47801,53520,50000,54000
"2513",79942,1,50653,2,60000,1000
"2514",80003,1,57384,35384,60000,36000
"2515",80004,1,64730,35892,70000,36000
"2516",80007,1,129125,7262,130000,8000
"2517",80010,1,29469,39728,30000,40000
"2518",80014,1,48192,36710,50000,37000
"2519",80026,1,70380,26378,80000,27000
"2520",80120,1,55714,28435,60000,29000
"2521",80124,1,104012,18020,110000,19000
"2522",80126,1,107745,39698,110000,40000
"2523",80134,1,99993,55075,1e+05,56000
"2524",80210,1,62912,33946,70000,34000
"2525",80220,1,64491,33529,70000,34000
"2526",80232,1,58437,21411,60000,22000
"2527",80233,1,61280,45386,70000,46000
"2528",80246,1,45520,12875,50000,13000
"2529",80260,1,39770,31412,40000,32000
"2530",80303,1,59503,22361,60000,23000
"2531",80427,1,58036,822,60000,1000
"2532",80461,1,41288,7090,50000,8000
"2533",80465,1,89672,15147,90000,16000
"2534",80504,1,76696,46876,80000,47000
"2535",80513,1,79806,10296,80000,11000
"2536",80524,1,56254,31668,60000,32000
"2537",80528,1,85599,17946,90000,18000
"2538",80534,1,73166,11301,80000,12000
"2539",80550,1,72019,20675,80000,21000
"2540",80601,1,65682,33833,70000,34000
"2541",80640,1,68181,11054,70000,12000
"2542",80644,1,64392,2989,70000,3000
"2543",80653,1,57106,791,60000,1000
"2544",80720,1,37574,2558,40000,3000
"2545",80759,1,37894,4698,40000,5000
"2546",80808,1,57699,6351,60000,7000
"2547",80815,1,39630,911,40000,1000
"2548",80831,1,48755,15211,50000,16000
"2549",80836,1,41793,1157,50000,2000
"2550",80903,1,35789,15057,40000,16000
"2551",80910,1,33375,28794,40000,29000
"2552",80918,1,61105,45467,70000,46000
"2553",80920,1,90169,38569,1e+05,39000
"2554",81007,1,60184,29709,70000,30000
"2555",81413,1,36788,5243,40000,6000
"2556",81422,1,39779,692,40000,1000
"2557",81507,1,72815,15081,80000,16000
"2558",81601,1,46364,11594,50000,12000
"2559",81621,1,71650,5914,80000,6000
"2560",81623,1,65741,15235,70000,16000
"2561",81631,1,76782,8215,80000,9000
"2562",82007,1,42610,19096,50000,20000
"2563",82240,1,42940,10235,50000,11000
"2564",82432,1,40114,315,50000,1000
"2565",82443,1,42768,4697,50000,5000
"2566",82520,1,49108,13535,50000,14000
"2567",82716,1,67575,18747,70000,19000
"2568",82842,1,57576,843,60000,1000
"2569",82935,1,68798,13121,70000,14000
"2570",83001,1,69108,15851,70000,16000
"2571",83114,1,48750,828,50000,1000
"2572",83212,1,49794,137,50000,1000
"2573",83246,1,50439,1069,60000,2000
"2574",83276,1,44690,4097,50000,5000
"2575",83401,1,50445,37966,60000,38000
"2576",83544,1,42679,6092,50000,7000
"2577",83617,1,42502,15422,50000,16000
"2578",83623,1,36051,1517,40000,2000
"2579",83634,1,59157,24494,60000,25000
"2580",83651,1,40616,28611,50000,29000
"2581",83661,1,43820,9881,50000,10000
"2582",83669,1,70526,7365,80000,8000
"2583",83709,1,62844,50034,70000,51000
"2584",83849,1,38669,1925,40000,2000
"2585",84010,1,72075,44821,80000,45000
"2586",84014,1,78624,15268,80000,16000
"2587",84017,1,59084,3556,60000,4000
"2588",84032,1,36503,10445,40000,11000
"2589",84041,1,56859,44625,60000,45000
"2590",84078,1,60085,25851,70000,26000
"2591",84098,1,103719,17282,110000,18000
"2592",84106,1,52086,33384,60000,34000
"2593",84107,1,47252,30863,50000,31000
"2594",84109,1,76856,23858,80000,24000
"2595",84111,1,31195,10744,40000,11000
"2596",84116,1,43455,33297,50000,34000
"2597",84121,1,73156,41702,80000,42000
"2598",84302,1,56525,23703,60000,24000
"2599",84318,1,68938,3918,70000,4000
"2600",84333,1,51976,2722,60000,3000
"2601",84337,1,55984,11393,60000,12000
"2602",84404,1,54093,56363,60000,57000
"2603",84535,1,43024,2601,50000,3000
"2604",84601,1,44000,31486,50000,32000
"2605",84620,1,43407,1151,50000,2000
"2606",84623,1,41665,405,50000,1000
"2607",84627,1,32069,6310,40000,7000
"2608",84651,1,59749,23457,60000,24000
"2609",84654,1,43329,2689,50000,3000
"2610",84663,1,57269,29975,60000,30000
"2611",84701,1,48728,8692,50000,9000
"2612",84725,1,47952,1964,50000,2000
"2613",84741,1,43615,5556,50000,6000
"2614",85021,1,44596,37743,50000,38000
"2615",85023,1,51116,31274,60000,32000
"2616",85033,1,38121,53037,40000,54000
"2617",85034,1,14595,4193,20000,5000
"2618",85041,1,48400,54947,50000,55000
"2619",85086,1,87537,40495,90000,41000
"2620",85132,1,45063,33556,50000,34000
"2621",85284,1,117190,16479,120000,17000
"2622",85297,1,82132,26979,90000,27000
"2623",85303,1,51462,30310,60000,31000
"2624",85306,1,55879,24191,60000,25000
"2625",85340,1,74611,26262,80000,27000
"2626",85346,1,34806,4423,40000,5000
"2627",85350,1,35228,21214,40000,22000
"2628",85351,1,34757,27789,40000,28000
"2629",85377,1,124258,3051,130000,4000
"2630",85387,1,61439,9573,70000,10000
"2631",85390,1,40640,8621,50000,9000
"2632",85541,1,41047,21877,50000,22000
"2633",85613,1,51154,5601,60000,6000
"2634",85622,1,52152,6325,60000,7000
"2635",85643,1,46891,9810,50000,10000
"2636",85648,1,44543,19080,50000,20000
"2637",85653,1,50462,15083,60000,16000
"2638",85710,1,42196,54439,50000,55000
"2639",85713,1,32958,50151,40000,51000
"2640",85716,1,33647,32853,40000,33000
"2641",85743,1,67322,29144,70000,30000
"2642",85755,1,77105,15107,80000,16000
"2643",85942,1,42210,80,50000,1000
"2644",86040,1,46377,10283,50000,11000
"2645",86047,1,44099,14970,50000,15000
"2646",86301,1,43823,20626,50000,21000
"2647",86322,1,41011,11480,50000,12000
"2648",86323,1,43195,15822,50000,16000
"2649",86327,1,44267,8858,50000,9000
"2650",86334,1,41397,4985,50000,5000
"2651",86406,1,44509,23763,50000,24000
"2652",86413,1,35320,12103,40000,13000
"2653",86434,1,41342,1490,50000,2000
"2654",87013,1,27648,5742,30000,6000
"2655",87035,1,39324,7458,40000,8000
"2656",87043,1,70660,3604,80000,4000
"2657",87104,1,44490,11480,50000,12000
"2658",87110,1,47687,38824,50000,39000
"2659",87113,1,56916,7250,60000,8000
"2660",87506,1,66860,10425,70000,11000
"2661",88045,1,37672,4428,40000,5000
"2662",88061,1,38729,19195,40000,20000
"2663",88130,1,35749,16697,40000,17000
"2664",88301,1,34825,1488,40000,2000
"2665",89011,1,60941,10127,70000,11000
"2666",89012,1,78899,15782,80000,16000
"2667",89130,1,70745,25598,80000,26000
"2668",89131,1,88336,11029,90000,12000
"2669",89135,1,79718,3733,80000,4000
"2670",89141,1,75854,244,80000,1000
"2671",89144,1,85724,11518,90000,12000
"2672",89146,1,57758,18172,60000,19000
"2673",89149,1,81150,10914,90000,11000
"2674",89169,1,35305,31003,40000,32000
"2675",89405,1,72966,417,80000,1000
"2676",89406,1,52261,23808,60000,24000
"2677",89433,1,46330,19567,50000,20000
"2678",89441,1,89010,5974,90000,6000
"2679",89449,1,91404,3828,1e+05,4000
"2680",89460,1,63710,12722,70000,13000
"2681",89501,1,25760,2860,30000,3000
"2682",89502,1,38624,45159,40000,46000
"2683",89508,1,64425,6599,70000,7000
"2684",89706,1,45035,18290,50000,19000
"2685",90013,1,17628,11772,20000,12000
"2686",90015,1,24762,18986,30000,19000
"2687",90016,1,37223,47596,40000,48000
"2688",90017,1,20956,23768,30000,24000
"2689",90020,1,39846,38967,40000,39000
"2690",90029,1,35870,38617,40000,39000
"2691",90047,1,42795,48606,50000,49000
"2692",90049,1,131636,35482,140000,36000
"2693",90061,1,37564,26872,40000,27000
"2694",90063,1,40215,55758,50000,56000
"2695",90066,1,64732,55277,70000,56000
"2696",90067,1,104808,2424,110000,3000
"2697",90077,1,205546,9377,210000,10000
"2698",90211,1,79233,8434,80000,9000
"2699",90254,1,96896,19506,1e+05,20000
"2700",90265,1,126936,18116,130000,19000
"2701",90272,1,150466,22818,160000,23000
"2702",90293,1,104082,12132,110000,13000
"2703",90303,1,44088,26176,50000,27000
"2704",90405,1,74562,27186,80000,28000
"2705",90502,1,65676,18010,70000,19000
"2706",90601,1,65899,31974,70000,32000
"2707",90602,1,56572,25777,60000,26000
"2708",90603,1,87244,20063,90000,21000
"2709",90604,1,69646,39407,70000,40000
"2710",90712,1,79475,31499,80000,32000
"2711",90720,1,91371,21751,1e+05,22000
"2712",90732,1,81608,21115,90000,22000
"2713",90803,1,72287,32031,80000,33000
"2714",90806,1,42036,42399,50000,43000
"2715",90808,1,89412,38232,90000,39000
"2716",90810,1,52385,36727,60000,37000
"2717",90813,1,28806,56379,30000,57000
"2718",90814,1,64440,19131,70000,20000
"2719",90815,1,71281,34554,80000,35000
"2720",91001,1,83859,36126,90000,37000
"2721",91103,1,60526,27480,70000,28000
"2722",91201,1,57343,22781,60000,23000
"2723",91203,1,44033,13220,50000,14000
"2724",91204,1,37177,16032,40000,17000
"2725",91301,1,109417,25488,110000,26000
"2726",91303,1,48379,26855,50000,27000
"2727",91320,1,104284,44274,110000,45000
"2728",91401,1,49559,39285,50000,40000
"2729",91403,1,84293,23484,90000,24000
"2730",91436,1,129616,14372,130000,15000
"2731",91602,1,67329,17473,70000,18000
"2732",91605,1,46087,56343,50000,57000
"2733",91606,1,41392,44958,50000,45000
"2734",91722,1,68324,34409,70000,35000
"2735",91732,1,44934,61386,50000,62000
"2736",91741,1,86841,25824,90000,26000
"2737",91745,1,71264,54013,80000,55000
"2738",91780,1,68738,34332,70000,35000
"2739",91790,1,71034,44907,80000,45000
"2740",91792,1,66596,30854,70000,31000
"2741",91801,1,50111,52735,60000,53000
"2742",91932,1,45590,25718,50000,26000
"2743",92026,1,61409,48922,70000,49000
"2744",92059,1,73810,1618,80000,2000
"2745",92075,1,90063,12056,1e+05,13000
"2746",92078,1,69619,42906,70000,43000
"2747",92116,1,50993,31680,60000,32000
"2748",92211,1,67946,24294,70000,25000
"2749",92231,1,40509,39073,50000,40000
"2750",92233,1,16479,3802,20000,4000
"2751",92254,1,26805,12768,30000,13000
"2752",92322,1,51622,1257,60000,2000
"2753",92337,1,69396,37849,70000,38000
"2754",92410,1,30544,47466,40000,48000
"2755",92411,1,34249,26214,40000,27000
"2756",92505,1,56750,47672,60000,48000
"2757",92507,1,43654,58000,50000,58000
"2758",92551,1,54128,30815,60000,31000
"2759",92584,1,75966,43400,80000,44000
"2760",92586,1,44150,19815,50000,20000
"2761",92602,1,110802,22871,120000,23000
"2762",92620,1,102095,38486,110000,39000
"2763",92624,1,68127,7248,70000,8000
"2764",92629,1,83558,25756,90000,26000
"2765",92651,1,101084,23881,110000,24000
"2766",92662,1,87404,2756,90000,3000
"2767",92707,1,57620,59492,60000,60000
"2768",92821,1,62986,28717,70000,29000
"2769",92860,1,76809,27198,80000,28000
"2770",92866,1,61014,14885,70000,15000
"2771",92868,1,60389,25404,70000,26000
"2772",92870,1,78716,52024,80000,53000
"2773",93010,1,85888,42901,90000,43000
"2774",93041,1,56515,23641,60000,24000
"2775",93063,1,87346,54366,90000,55000
"2776",93110,1,74550,16829,80000,17000
"2777",93210,1,25577,11218,30000,12000
"2778",93283,1,33903,2040,40000,3000
"2779",93292,1,53110,39032,60000,40000
"2780",93305,1,37340,37601,40000,38000
"2781",93313,1,62945,43553,70000,44000
"2782",93405,1,28150,28994,30000,29000
"2783",93427,1,75089,5505,80000,6000
"2784",93428,1,71054,6314,80000,7000
"2785",93433,1,47851,13162,50000,14000
"2786",93458,1,46488,55431,50000,56000
"2787",93460,1,93544,5255,1e+05,6000
"2788",93501,1,26915,5467,30000,6000
"2789",93505,1,44421,14038,50000,15000
"2790",93510,1,91031,7993,1e+05,8000
"2791",93534,1,41140,39341,50000,40000
"2792",93535,1,46406,71877,50000,72000
"2793",93551,1,81913,50798,90000,51000
"2794",93636,1,65123,11908,70000,12000
"2795",93637,1,48776,37743,50000,38000
"2796",93662,1,43938,30237,50000,31000
"2797",93701,1,24596,12529,30000,13000
"2798",93901,1,52862,26863,60000,27000
"2799",93924,1,12743,917,20000,1000
"2800",93933,1,44761,19084,50000,20000
"2801",93953,1,105731,4509,110000,5000
"2802",93960,1,33197,16971,40000,17000
"2803",94010,1,120060,40737,130000,41000
"2804",94015,1,79787,60927,80000,61000
"2805",94040,1,98249,32996,1e+05,33000
"2806",94103,1,53548,27170,60000,28000
"2807",94105,1,112333,5846,120000,6000
"2808",94109,1,59205,55984,60000,56000
"2809",94117,1,84802,39169,90000,40000
"2810",94118,1,75724,38319,80000,39000
"2811",94121,1,80980,41203,90000,42000
"2812",94123,1,104750,23088,110000,24000
"2813",94134,1,58244,40001,60000,41000
"2814",94503,1,62601,15861,70000,16000
"2815",94505,1,104593,13403,110000,14000
"2816",94506,1,161210,22452,170000,23000
"2817",94525,1,75799,3127,80000,4000
"2818",94556,1,123448,15229,130000,16000
"2819",94572,1,65615,8684,70000,9000
"2820",94579,1,69800,20571,70000,21000
"2821",94588,1,119840,30842,120000,31000
"2822",94595,1,78416,16425,80000,17000
"2823",94603,1,40895,31403,50000,32000
"2824",94607,1,36748,24978,40000,25000
"2825",94608,1,46499,28019,50000,29000
"2826",94621,1,32543,29870,40000,30000
"2827",94703,1,56878,19846,60000,20000
"2828",94901,1,73424,41157,80000,42000
"2829",94952,1,72230,32858,80000,33000
"2830",95003,1,79660,23974,80000,24000
"2831",95017,1,95208,834,1e+05,1000
"2832",95018,1,83143,7778,90000,8000
"2833",95033,1,107869,9372,110000,10000
"2834",95050,1,65956,35923,70000,36000
"2835",95054,1,113537,23364,120000,24000
"2836",95062,1,55443,36079,60000,37000
"2837",95064,1,49167,7331,50000,8000
"2838",95065,1,85098,8113,90000,9000
"2839",95066,1,101328,14749,110000,15000
"2840",95073,1,77843,10154,80000,11000
"2841",95076,1,54034,82474,60000,83000
"2842",95118,1,86056,31932,90000,32000
"2843",95124,1,100177,47082,110000,48000
"2844",95126,1,71585,31049,80000,32000
"2845",95131,1,96065,28565,1e+05,29000
"2846",95140,1,61660,191,70000,1000
"2847",95205,1,35714,38069,40000,39000
"2848",95219,1,78958,27884,80000,28000
"2849",95223,1,52354,4491,60000,5000
"2850",95242,1,69039,25393,70000,26000
"2851",95252,1,69335,13460,70000,14000
"2852",95330,1,66803,17853,70000,18000
"2853",95351,1,36026,46458,40000,47000
"2854",95354,1,39321,25394,40000,26000
"2855",95356,1,62540,30918,70000,31000
"2856",95361,1,55161,26854,60000,27000
"2857",95370,1,47397,26803,50000,27000
"2858",95403,1,62837,45164,70000,46000
"2859",95425,1,56022,10841,60000,11000
"2860",95458,1,31755,3104,40000,4000
"2861",95490,1,41558,13264,50000,14000
"2862",95519,1,46400,17432,50000,18000
"2863",95546,1,31273,3494,40000,4000
"2864",95614,1,82318,3833,90000,4000
"2865",95621,1,57376,39819,60000,40000
"2866",95640,1,59612,11353,60000,12000
"2867",95648,1,75888,47354,80000,48000
"2868",95650,1,85270,12447,90000,13000
"2869",95662,1,71007,31558,80000,32000
"2870",95681,1,67972,1226,70000,2000
"2871",95683,1,97354,6180,1e+05,7000
"2872",95713,1,67706,9495,70000,10000
"2873",95815,1,33326,24680,40000,25000
"2874",95816,1,50669,15579,60000,16000
"2875",95820,1,41268,34480,50000,35000
"2876",95821,1,45053,33550,50000,34000
"2877",95825,1,41430,31084,50000,32000
"2878",95841,1,41832,19448,50000,20000
"2879",95864,1,78656,22447,80000,23000
"2880",95926,1,43459,37725,50000,38000
"2881",95928,1,44704,36511,50000,37000
"2882",95945,1,47079,25199,50000,26000
"2883",95969,1,41972,27549,50000,28000
"2884",95975,1,56315,1769,60000,2000
"2885",96007,1,41128,22841,50000,23000
"2886",96013,1,43190,4212,50000,5000
"2887",96028,1,39107,1464,40000,2000
"2888",96032,1,45468,2407,50000,3000
"2889",96093,1,46224,4133,50000,5000
"2890",96094,1,37724,6630,40000,7000
"2891",96743,1,75733,12160,80000,13000
"2892",96749,1,39470,17047,40000,18000
"2893",96762,1,75417,6419,80000,7000
"2894",96766,1,63939,14683,70000,15000
"2895",96782,1,76194,40496,80000,41000
"2896",96813,1,61944,22881,70000,23000
"2897",96821,1,116010,19856,120000,20000
"2898",96825,1,79571,22554,80000,23000
"2899",96826,1,42856,30842,50000,31000
"2900",97005,1,45265,23741,50000,24000
"2901",97014,1,53533,1256,60000,2000
"2902",97015,1,56719,17171,60000,18000
"2903",97042,1,70142,2677,80000,3000
"2904",97068,1,86043,25381,90000,26000
"2905",97086,1,76046,17089,80000,18000
"2906",97127,1,61301,2583,70000,3000
"2907",97132,1,60919,24170,70000,25000
"2908",97141,1,38898,12512,40000,13000
"2909",97205,1,40051,6682,50000,7000
"2910",97209,1,34518,8395,40000,9000
"2911",97211,1,55037,30688,60000,31000
"2912",97212,1,76462,23200,80000,24000
"2913",97215,1,56872,16612,60000,17000
"2914",97216,1,43896,13563,50000,14000
"2915",97224,1,64849,26168,70000,27000
"2916",97229,1,98462,43345,1e+05,44000
"2917",97302,1,50942,36792,60000,37000
"2918",97304,1,58354,20028,60000,21000
"2919",97306,1,59963,22232,60000,23000
"2920",97330,1,46534,40602,50000,41000
"2921",97331,1,24506,1836,30000,2000
"2922",97341,1,40793,2091,50000,3000
"2923",97348,1,52922,1403,60000,2000
"2924",97404,1,51742,28616,60000,29000
"2925",97417,1,34454,1885,40000,2000
"2926",97423,1,36977,7126,40000,8000
"2927",97424,1,42753,16173,50000,17000
"2928",97439,1,35294,12805,40000,13000
"2929",97503,1,48672,8818,50000,9000
"2930",97523,1,25167,5871,30000,6000
"2931",97525,1,49712,4580,50000,5000
"2932",97754,1,28006,10713,30000,11000
"2933",97756,1,46131,21729,50000,22000
"2934",97865,1,37748,1239,40000,2000
"2935",98004,1,99669,27946,1e+05,28000
"2936",98008,1,89013,24411,90000,25000
"2937",98012,1,87772,51136,90000,52000
"2938",98020,1,74324,18304,80000,19000
"2939",98022,1,68314,20987,70000,21000
"2940",98024,1,96642,5650,1e+05,6000
"2941",98028,1,86310,20419,90000,21000
"2942",98031,1,65442,36581,70000,37000
"2943",98032,1,51834,33853,60000,34000
"2944",98045,1,85740,13888,90000,14000
"2945",98055,1,63946,21904,70000,22000
"2946",98065,1,108108,12699,110000,13000
"2947",98087,1,57839,29976,60000,30000
"2948",98102,1,57724,20756,60000,21000
"2949",98106,1,60618,22873,70000,23000
"2950",98112,1,90529,21077,1e+05,22000
"2951",98119,1,67705,21039,70000,22000
"2952",98126,1,64247,20698,70000,21000
"2953",98148,1,50183,10010,60000,11000
"2954",98168,1,47612,33734,50000,34000
"2955",98188,1,44313,23111,50000,24000
"2956",98198,1,59070,34584,60000,35000
"2957",98201,1,39719,29582,40000,30000
"2958",98223,1,65194,40815,70000,41000
"2959",98248,1,56492,22361,60000,23000
"2960",98257,1,55632,4134,60000,5000
"2961",98272,1,72407,27942,80000,28000
"2962",98292,1,70020,20987,80000,21000
"2963",98333,1,93517,3633,1e+05,4000
"2964",98338,1,69142,24098,70000,25000
"2965",98367,1,67516,27693,70000,28000
"2966",98368,1,44355,14724,50000,15000
"2967",98371,1,58921,20468,60000,21000
"2968",98377,1,39811,1922,40000,2000
"2969",98383,1,66531,19727,70000,20000
"2970",98405,1,37834,22851,40000,23000
"2971",98422,1,81649,20151,90000,21000
"2972",98444,1,40764,33956,50000,34000
"2973",98465,1,50319,6340,60000,7000
"2974",98498,1,60339,27546,70000,28000
"2975",98513,1,66040,31975,70000,32000
"2976",98516,1,72611,20166,80000,21000
"2977",98532,1,50480,23596,60000,24000
"2978",98541,1,43450,10101,50000,11000
"2979",98550,1,35109,11382,40000,12000
"2980",98577,1,38140,6338,40000,7000
"2981",98579,1,53449,12870,60000,13000
"2982",98584,1,43427,36630,50000,37000
"2983",98601,1,13740,640,20000,1000
"2984",98648,1,47607,3100,50000,4000
"2985",98665,1,52410,24057,60000,25000
"2986",98683,1,58304,30832,60000,31000
"2987",98685,1,74427,26217,80000,27000
"2988",98816,1,43841,6153,50000,7000
"2989",98948,1,32220,13225,40000,14000
"2990",99019,1,80650,9502,90000,10000
"2991",99111,1,50425,4047,60000,5000
"2992",99119,1,35637,946,40000,1000
"2993",99123,1,37292,1058,40000,2000
"2994",99206,1,52962,34802,60000,35000
"2995",99401,1,57091,273,60000,1000
"2996",99501,1,50916,17603,60000,18000
"2997",99502,1,83147,24168,90000,25000
"2998",99574,1,71983,2348,80000,3000
"2999",99603,1,51299,9840,60000,10000
"3000",99611,1,60548,15122,70000,16000
"3001",99615,1,60983,12899,70000,13000
"3002",99636,1,42604,510,50000,1000
"3003",99685,1,80625,4224,90000,5000
"3004",99702,1,63678,2647,70000,3000
"3005",99705,1,79720,22544,80000,23000
"3006",99747,1,65556,239,70000,1000
"3007",99760,1,51737,785,60000,1000
"3008",99765,1,30185,264,40000,1000
"3009",99820,1,43786,479,50000,1000
"3010",99835,1,62473,8880,70000,9000
"3011",99901,1,62507,13508,70000,14000
"3012",1020,2,50058,29626,60000,30000
"3013",1035,2,69911,4801,70000,5000
"3014",1056,2,63318,21205,70000,22000
"3015",1095,2,89486,13572,90000,14000
"3016",1220,2,38379,8947,40000,9000
"3017",1270,2,70662,761,80000,1000
"3018",1331,2,49110,12856,50000,13000
"3019",1373,2,61438,4618,70000,5000
"3020",1463,2,85403,11120,90000,12000
"3021",1519,2,105605,6128,110000,7000
"3022",1562,2,65184,11681,70000,12000
"3023",1568,2,107950,5650,110000,6000
"3024",1581,2,101876,17899,110000,18000
"3025",1603,2,37454,14613,40000,15000
"3026",1824,2,99032,25234,1e+05,26000
"3027",1852,2,55089,32848,60000,33000
"3028",1880,2,89830,24610,90000,25000
"3029",1902,2,38107,45617,40000,46000
"3030",2072,2,69340,27342,70000,28000
"3031",2081,2,92954,18430,1e+05,19000
"3032",2116,2,80153,19480,90000,20000
"3033",2126,2,51733,27685,60000,28000
"3034",2145,2,50718,26833,60000,27000
"3035",2188,2,65251,13828,70000,14000
"3036",2302,2,62408,32523,70000,33000
"3037",2324,2,80879,22922,90000,23000
"3038",2382,2,77027,13867,80000,14000
"3039",2453,2,59067,29043,60000,30000
"3040",2458,2,90740,12603,1e+05,13000
"3041",2481,2,173681,14503,180000,15000
"3042",2492,2,118211,20064,120000,21000
"3043",2554,2,61502,6889,70000,7000
"3044",2563,2,84184,10346,90000,11000
"3045",2568,2,516,31,10000,1000
"3046",2631,2,58280,9796,60000,10000
"3047",2657,2,44646,3430,50000,4000
"3048",2673,2,46414,8985,50000,9000
"3049",2739,2,74877,6282,80000,7000
"3050",2745,2,51951,23851,60000,24000
"3051",2760,2,79274,25526,80000,26000
"3052",2804,2,71104,2574,80000,3000
"3053",2818,2,90430,18176,1e+05,19000
"3054",2864,2,73450,31834,80000,32000
"3055",2881,2,47075,6387,50000,7000
"3056",3045,2,76696,12705,80000,13000
"3057",3079,2,68841,28011,70000,29000
"3058",3102,2,50355,30331,60000,31000
"3059",3264,2,43783,6223,50000,7000
"3060",3276,2,55931,7952,60000,8000
"3061",3285,2,49073,1823,50000,2000
"3062",3303,2,57450,14137,60000,15000
"3063",3431,2,49288,24237,50000,25000
"3064",3574,2,58082,2201,60000,3000
"3065",3593,2,60741,338,70000,1000
"3066",3743,2,42247,13840,50000,14000
"3067",3811,2,87514,6267,90000,7000
"3068",3825,2,74102,7375,80000,8000
"3069",3851,2,58382,3378,60000,4000
"3070",3878,2,52254,11539,60000,12000
"3071",3882,2,45728,1273,50000,2000
"3072",3894,2,55652,6116,60000,7000
"3073",4002,2,62908,6280,70000,7000
"3074",4027,2,56227,5085,60000,6000
"3075",4038,2,70795,14169,80000,15000
"3076",4043,2,73978,10482,80000,11000
"3077",4046,2,60745,7282,70000,8000
"3078",4064,2,40589,8455,50000,9000
"3079",4071,2,63873,4729,70000,5000
"3080",4072,2,42759,12787,50000,13000
"3081",4093,2,55999,7451,60000,8000
"3082",4210,2,42117,23191,50000,24000
"3083",4239,2,40208,4980,50000,5000
"3084",4268,2,38853,4613,40000,5000
"3085",4270,2,43171,5520,50000,6000
"3086",4344,2,51168,2794,60000,3000
"3087",4346,2,49682,1910,50000,2000
"3088",4461,2,45369,2949,50000,3000
"3089",4481,2,31005,563,40000,1000
"3090",4743,2,38732,4803,40000,5000
"3091",4766,2,35676,434,40000,1000
"3092",4843,2,44251,5256,50000,6000
"3093",4917,2,56379,2528,60000,3000
"3094",4937,2,46685,6477,50000,7000
"3095",4958,2,34788,1905,40000,2000
"3096",5403,2,72279,17593,80000,18000
"3097",5452,2,72871,19710,80000,20000
"3098",5495,2,72348,9341,80000,10000
"3099",5641,2,50043,17169,60000,18000
"3100",5735,2,44078,4402,50000,5000
"3101",5819,2,40064,9444,50000,10000
"3102",6019,2,84996,10129,90000,11000
"3103",6057,2,80718,6707,90000,7000
"3104",6062,2,64756,17715,70000,18000
"3105",6084,2,99136,15067,1e+05,16000
"3106",6095,2,78615,29079,80000,30000
"3107",6096,2,61164,12498,70000,13000
"3108",6239,2,56968,11183,60000,12000
"3109",6255,2,53496,4744,60000,5000
"3110",6281,2,73780,6930,80000,7000
"3111",6355,2,73348,12985,80000,13000
"3112",6371,2,70734,7546,80000,8000
"3113",6405,2,73114,27860,80000,28000
"3114",6413,2,75328,13235,80000,14000
