0.38,-0.7721,
0.38,-0.7721,
0.38,-0.7721,
0.38,-0.7721,
0.38,-0.7721,
0.38,-0.7721,
0.38,-0.7721,
19.4601,-155.0246,96778
19.4601,-155.0246,96778
19.5846,-155.0242,96749
19.6256,-155.9194,96725
19.6256,-155.9194,96725
19.6256,-155.9194,96725
19.6256,-155.9194,96725
19.6256,-155.9194,96725
19.6486,-155.9993,96740
19.6486,-155.9993,96740
19.6486,-155.9993,96740
19.6486,-155.9993,96740
19.6486,-155.9993,96740
19.6486,-155.9993,96740
19.6486,-155.9993,96740
19.6486,-155.9993,96740
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.6976,-155.1413,96720
19.7108,-155.874,96740
19.7108,-155.874,96740
19.7108,-155.874,96740
20.0017,-155.5327,96743
20.6989,-156.443,96753
20.6989,-156.443,96753
20.8451,-156.3087,96768
20.8451,-156.3087,96768
20.8451,-156.3087,96768
20.8451,-156.3087,96768
20.8451,-156.3087,96768
20.8451,-156.3087,96768
20.8451,-156.3087,96768
20.8451,-156.3087,96768
20.8451,-156.3087,96768
20.8802,-156.4689,96732
20.8802,-156.4689,96732
20.8802,-156.4689,96732
20.8803,-156.4689,96732
20.8803,-156.4689,96732
20.8999,-156.5389,96793
20.8999,-156.5389,96793
20.8999,-156.5389,96793
20.8999,-156.5389,96793
20.8999,-156.5389,96793
20.8999,-156.5389,96793
20.9091,-156.6216,96761
20.9091,-156.6216,96761
20.9091,-156.6216,96761
20.9091,-156.6216,96761
21.275,-157.8165,96815
21.275,-157.8165,96815
21.2936,-157.689,96825
21.296,-157.8274,96826
21.2983,-157.7919,96816
21.2983,-157.7919,96816
21.2983,-157.7919,96816
21.2983,-157.7919,96816
21.2983,-157.7919,96816
21.305,-157.7538,96821
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3139,-157.8245,96822
21.3209,-157.8389,96813
21.3267,-157.8167,96822
21.3267,-157.8167,96822
21.3267,-157.8167,96822
21.3267,-157.8167,96822
21.3267,-157.8167,96822
21.3267,-157.8167,96822
21.3422,-157.8374,96817
21.3422,-157.8374,96817
21.3422,-157.8374,96817
21.343,-157.9349,96818
21.343,-157.9349,96818
21.343,-157.9349,96818
21.343,-157.9349,96818
21.343,-157.9349,96818
21.343,-157.9349,96818
21.343,-157.9349,96818
21.3469,-158.0183,96706
21.3469,-158.0183,96706
21.3469,-158.0183,96706
21.3469,-158.0183,96706
21.3469,-158.0183,96706
21.3469,-158.0183,96706
21.3469,-158.0183,96706
21.3469,-158.0183,96706
21.3469,-158.0183,96706
21.3629,-157.8727,96819
21.3629,-157.8727,96819
21.3629,-157.8727,96819
21.3629,-157.8727,96819
21.3629,-157.8727,96819
21.3629,-157.8727,96819
21.3629,-157.8727,96819
21.3629,-157.8727,96819
21.3629,-157.8727,96819
21.3629,-157.8727,96819
21.3775,-158.0862,96707
21.3775,-158.0862,96707
21.3885,-157.755,96734
21.4003,-157.752,96734
21.4003,-157.752,96734
21.4003,-157.752,96734
21.4003,-157.752,96734
21.4094,-157.8982,96701
21.4094,-157.8982,96701
21.4094,-157.8982,96701
21.4094,-157.8982,96701
21.4094,-157.8982,96701
21.4094,-157.8982,96701
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4116,-158.0183,96797
21.4219,-157.9371,96782
21.4539,-157.8298,96744
21.4539,-157.8299,96744
21.4539,-157.8299,96744
21.4539,-157.8299,96744
21.457,-158.173,96792
21.457,-158.173,96792
21.457,-158.173,96792
21.457,-158.173,96792
21.457,-158.173,96792
21.457,-158.173,96792
21.457,-158.173,96792
21.457,-158.173,96792
21.4701,-157.9637,96789
21.4701,-157.9637,96789
21.5488,-158.0298,96786
21.5488,-158.0298,96786
21.5488,-158.0298,96786
21.5488,-158.0298,96786
21.5488,-158.0298,96786
21.5488,-158.0298,96786
21.5488,-158.0298,96786
21.5488,-158.0298,96786
21.5488,-158.0298,96786
21.5488,-158.0298,96786
21.5666,-157.8909,96717
21.5666,-157.8909,96717
21.6266,-157.9423,96762
21.977,-159.3911,96766
22.0837,-159.3553,96746
22.0837,-159.3553,96746
22.0837,-159.3553,96746
22.0837,-159.3553,96746
24.5857,-81.681,33040
24.5857,-81.681,33040
24.5857,-81.681,33040
24.5857,-81.681,33040
24.5857,-81.681,33040
24.7163,-81.0767,33050
24.7163,-81.0767,33050
25.1842,-80.3791,33037
25.4845,-80.5099,33030
25.4865,-80.5028,33030
25.4865,-80.5028,33030
25.4865,-80.5028,33030
25.4865,-80.5028,33030
25.4865,-80.5028,33030
25.4865,-80.5028,33030
25.4865,-80.5028,33030
25.4865,-80.5028,33030
25.4865,-80.5028,33030
25.4865,-80.5028,33030
25.4865,-80.5028,33030
25.4903,-80.4187,33033
25.4903,-80.4187,33033
25.4903,-80.4187,33033
25.4903,-80.4187,33033
25.5225,-80.3852,33032
25.5225,-80.3852,33032
25.5225,-80.3852,33032
25.5489,-80.3697,33032
25.5584,-80.4582,33170
25.5584,-80.4582,33170
25.5584,-80.4582,33170
25.5584,-80.4582,33170
25.5584,-80.4582,33170
25.5584,-80.4582,33170
25.5584,-80.4582,33170
25.5584,-80.4582,33170
25.5584,-80.4582,33170
25.5584,-80.4582,33170
25.5974,-80.4031,33177
25.5974,-80.4031,33177
25.5974,-80.4031,33177
25.5974,-80.4031,33177
25.5974,-80.4031,33177
25.5974,-80.4031,33177
25.5974,-80.4031,33177
25.5974,-80.4031,33177
25.5974,-80.4031,33177
25.5974,-80.4031,33177
25.6032,-80.3347,33157
25.6032,-80.3347,33157
25.6032,-80.3347,33157
25.6032,-80.3347,33157
25.6032,-80.3347,33157
25.6046,-80.4997,33187
25.6586,-80.3568,33176
25.6586,-80.3568,33176
25.6615,-80.412,33186
25.6615,-80.412,33186
25.6615,-80.412,33186
25.6615,-80.412,33186
25.6615,-80.412,33186
25.6615,-80.412,33186
25.6615,-80.412,33186
25.6615,-80.412,33186
25.6615,-80.412,33186
25.6615,-80.412,33186
25.6615,-80.412,33186
25.6968,-80.1611,33149
25.7014,-80.3582,33173
25.7052,-80.4633,33193
25.7052,-80.4633,33193
25.7052,-80.4633,33193
25.7267,-80.2358,33133
25.7267,-80.2358,33133
